0.554614,0.4249,-0.2711,0.2237,0.551
0.559472,0.7096,-0.4753,0.1044,0.860
0.564184,0.7568,-0.5194,-0.4318,1.014
0.569186,0.5457,-0.3735,-1.4004,1.549
0.574165,0.3335,-0.0395,-1.1802,1.227
0.578882,0.0186,0.1038,-1.0726,1.078
0.584272,-0.2149,0.4571,-0.8566,0.994
0.590500,-0.1042,0.7806,-0.3030,0.844
0.594463,0.0799,0.6830,-0.3627,0.777
0.598839,0.0163,0.7290,-0.4268,0.845
0.604389,-0.0272,0.8225,-0.2090,0.849
0.608890,0.2411,0.7060,-0.1543,0.762
0.613887,0.5543,0.5189,-0.2674,0.805
0.618617,0.6732,0.4338,-0.2473,0.838
0.623724,0.6440,0.4597,0.0341,0.792
0.628669,0.5751,0.5147,0.3517,0.848
0.633942,0.5094,0.6317,0.5727,0.993
0.638881,0.4569,0.7095,0.7122,1.104
0.643535,0.4573,0.7674,0.7664,1.177
0.648476,0.6355,0.7866,0.7351,1.250
0.655465,0.8001,0.7343,0.5989,1.240
0.658682,0.8988,0.6113,0.5677,1.226
0.663740,0.9175,0.5084,0.7225,1.274
0.668947,0.9138,0.3533,0.8152,1.274
0.673683,0.9069,0.1792,0.9323,1.313
0.679026,1.4102,-0.4913,1.4557,2.085
0.683900,1.2632,-0.8975,0.8758,1.780
0.688423,0.3973,-0.5206,0.4288,0.783
0.693346,-0.2979,-0.1703,0.3768,0.510
0.698678,-0.7520,-0.0564,0.1406,0.767
0.704014,-1.1526,-0.0821,-0.0413,1.156
0.708334,-1.4102,-0.1986,-0.1505,1.432
0.713565,-1.4607,-0.3384,-0.1934,1.512
0.718775,-1.2677,-0.5439,-0.2804,1.408
0.723304,-1.0328,-0.6576,-0.2922,1.259
0.728279,-0.8999,-0.6134,-0.1472,1.099
0.733916,-0.7914,-0.5130,0.0645,0.945
0.738206,-0.7107,-0.3957,0.2627,0.855
0.743087,-0.4983,-0.1617,0.4771,0.709
0.748202,-0.1201,-0.1215,0.5738,0.599
0.753370,0.4489,-0.2073,0.5340,0.728
0.758190,0.9805,-0.4179,0.3958,1.137
0.763310,1.2894,-0.5516,0.2972,1.434
0.768141,1.3184,-0.5125,0.2705,1.440
0.773056,1.2160,-0.3865,0.2144,1.294
0.778744,1.1692,-0.4696,0.0378,1.261
0.783071,1.0588,-0.6698,-0.2641,1.280
0.788260,0.8077,-0.8721,-0.4763,1.281
0.793380,0.5678,-0.8238,-0.4080,1.081
0.797998,0.4385,-0.6503,-0.2791,0.833
0.803459,0.4278,-0.5486,-0.0656,0.699
0.808087,0.4346,-0.5668,0.1950,0.740
0.813302,0.5064,-0.6337,0.3888,0.900
0.818180,0.5669,-0.8022,0.5788,1.140
0.823221,0.5787,-0.9484,0.8997,1.430
0.828428,0.5499,-1.0251,1.4369,1.849
0.834010,0.4415,-1.0803,1.7411,2.096
0.838452,0.2824,-1.1816,1.9376,2.287
0.842823,0.0491,-1.3436,2.0420,2.445
0.847753,-0.3400,-1.5279,2.1642,2.671
0.853395,-0.7504,-1.9396,2.1845,3.016
0.857937,-1.0952,-2.4245,2.1315,3.409
0.863458,-1.4457,-2.7049,2.0574,3.693
0.870041,-1.5146,-2.7995,1.7225,3.619
0.872802,-1.2786,-2.8798,1.2552,3.392
0.877910,-1.0340,-2.9683,0.6353,3.207
0.882970,-0.6510,-3.4690,-0.2153,3.536
0.887637,-0.6968,-3.5343,-0.5949,3.651
0.892543,-0.3955,-4.3679,-1.5273,4.644
0.897889,-0.4759,-4.8538,-2.4718,5.468
0.902852,-1.4333,-4.1608,-2.7133,5.170
0.908226,-2.3212,-2.9597,-6.2798,7.320
0.912688,-3.8196,-1.3247,-8.3036,9.236
0.917749,-5.7950,-0.7486,0.6380,5.878
0.922616,-6.3066,-0.5887,1.2713,6.460
0.927835,-5.8501,-0.9975,-0.1652,5.937
0.933086,-6.2163,-1.0043,0.6095,6.326
0.937334,-7.0560,-0.5426,2.5691,7.529
0.942478,-6.5159,-0.3712,3.6206,7.463
0.947317,-4.7886,-0.4684,4.1624,6.362
0.952312,-2.9977,-0.7933,4.9687,5.857
0.957910,-1.5101,-1.3851,5.8545,6.203
0.962568,-0.3633,-2.0237,6.5144,6.831
0.967268,0.3677,-2.4367,6.9254,7.351
0.972181,0.7083,-2.3379,7.0120,7.425
0.977299,0.9518,-1.9571,6.8848,7.221
0.983900,1.0471,-1.4081,6.5343,6.766
0.987237,0.9675,-0.9320,5.7439,5.899
0.992377,0.5175,-0.6859,4.3814,4.465
0.997228,-0.0226,-0.3927,2.8793,2.906
1.002246,0.0587,0.3932,1.9608,2.001
1.007849,0.8681,1.0022,1.3688,1.906
1.012545,1.3793,1.5357,0.7336,2.191
1.017221,1.1899,1.4702,-0.6476,1.999
1.022183,0.7580,1.4783,-1.5852,2.296
1.027307,0.7363,1.7704,-1.2848,2.308
1.032481,0.8112,2.4590,-1.0145,2.781
1.037295,0.6486,3.1532,-0.4839,3.255
1.042566,0.5357,3.5696,0.0844,3.611
1.047185,0.4949,3.9559,0.6877,4.046
1.052304,0.6867,4.1394,1.3270,4.401
1.057863,1.0611,3.7677,1.5248,4.201
1.062107,2.2869,3.1345,1.1774,4.055
1.066863,2.6974,2.6122,2.5608,4.545
1.071831,1.6305,2.4619,2.9912,4.203
1.077065,1.5818,1.7980,2.2066,3.256
1.082906,1.5839,1.7741,2.5987,3.523
1.087154,2.0554,2.9490,2.6812,4.484
1.092069,2.8698,3.4187,2.0387,4.907
1.096831,3.7470,3.2142,1.4233,5.138
1.102138,4.0191,2.5910,1.1264,4.913
1.107878,3.8933,1.8370,0.8078,4.380
1.111685,4.0403,1.2685,0.4811,4.262
1.116620,3.5520,1.2054,0.2413,3.759
1.121719,2.3723,1.5037,-0.2579,2.821
1.126978,1.2668,1.7573,-1.0045,2.388
1.132419,0.7693,1.8050,-1.8491,2.696
1.136596,0.8933,1.5856,-2.7470,3.295
1.141443,1.4095,1.3199,-3.6390,4.120
1.146547,2.1663,1.0748,-4.4414,5.057
1.152202,2.9073,0.8545,-5.0649,5.902
1.157471,3.4759,0.6299,-5.3436,6.406
1.162135,3.6812,0.5818,-5.2355,6.426
1.166708,3.5376,0.6041,-4.7734,5.972
1.171443,3.3026,0.5955,-4.1621,5.347
1.176455,3.0992,0.5556,-3.7203,4.874
1.182173,2.8974,0.3123,-3.4317,4.502
1.186509,2.6484,-0.1627,-3.3867,4.302
1.191466,2.2952,-0.2002,-3.5545,4.236
1.196497,2.0395,-0.1072,-3.4697,4.026
1.201446,1.9424,-0.2998,-3.2995,3.841
1.206441,1.8350,-0.6484,-3.2350,3.775
1.211299,1.6069,-0.9709,-3.2703,3.771
1.216304,1.3771,-1.2962,-3.1374,3.663
1.222506,1.2547,-1.4905,-2.8359,3.441
1.226378,1.1195,-1.5925,-2.5853,3.236
1.231344,0.9274,-1.6742,-2.4896,3.140
1.236507,0.7451,-1.7694,-2.4331,3.099
1.241129,0.6249,-1.9065,-2.2290,2.999
1.246412,0.5285,-2.0618,-2.0832,2.978
1.251084,0.4170,-2.1778,-2.0576,3.025
1.256442,0.1853,-2.2882,-2.1612,3.153
1.261158,-0.1672,-2.4265,-2.2166,3.291
1.266225,-0.4881,-2.5546,-2.1572,3.379
1.271361,-0.7735,-2.6680,-2.1358,3.504
1.276547,-1.0766,-2.7047,-2.2671,3.690
1.282532,-1.3406,-2.7510,-2.5466,3.981
1.286010,-1.7476,-2.8357,-2.7592,4.325
1.290976,-2.2883,-2.9015,-2.9770,4.745
1.296435,-2.7766,-2.9868,-3.2389,5.208
1.301144,-3.1275,-3.1777,-3.6175,5.742
1.306245,-3.4188,-3.4167,-4.1570,6.375
1.310893,-3.8239,-3.7087,-4.5326,6.994
1.315927,-4.2185,-3.9915,-4.4677,7.327
1.320852,-4.5451,-4.2222,-4.3693,7.588
1.326279,-4.8666,-4.4537,-4.2797,7.864
1.330868,-5.2557,-4.7006,-4.1600,8.187
1.336064,-5.8759,-4.9967,-3.9661,8.673
1.341215,-6.4503,-5.3371,-3.7015,9.154
1.345751,-6.8601,-5.6026,-3.3080,9.455
1.350732,-6.9771,-5.8410,-2.8991,9.550
1.355948,-7.9702,-5.5609,-1.9783,9.918
1.360945,-9.4209,-5.2282,-0.7809,10.803
1.368981,-10.8842,-5.0586,-0.0539,12.002
1.370769,-12.3882,-5.2190,0.3450,13.447
1.375644,-13.9273,-5.6601,0.4196,15.039
1.380940,-15.5817,-6.4278,0.2514,16.857
1.385768,-17.1529,-7.5096,0.1045,18.725
1.390565,-18.4071,-8.8488,0.2301,20.425
1.395633,-18.9397,-10.2922,0.8566,21.573
1.401253,-18.3951,-11.8531,1.7293,21.951
1.405601,-16.9131,-13.4675,2.2439,21.736
1.410513,-15.1162,-15.1571,2.0308,21.503
1.417424,-13.1246,-16.4755,1.2087,21.099
1.420467,-10.3706,-16.8878,-0.1858,19.819
1.425559,-6.7380,-16.2643,-2.6447,17.802
1.430459,-2.1718,-14.8486,-6.5248,16.364
1.435483,3.3510,-12.4064,-11.5843,17.302
1.440493,9.2449,-9.0503,-17.1366,21.472
1.445380,14.8947,-5.1499,-22.3053,27.311
1.450306,20.9375,-0.7255,-26.0444,33.425
1.455666,27.7100,3.5208,-27.8562,39.449
1.460833,34.2678,6.1081,-28.1511,44.767
1.465335,39.6050,8.1260,-26.7871,48.499
1.470535,42.9092,9.5248,-24.4172,50.280
1.475256,43.6221,9.8678,-21.8096,49.759
1.480583,42.1073,9.1974,-18.7459,47.000
1.485349,38.9746,8.0901,-15.3549,42.664
1.490587,34.2661,7.0296,-11.1952,36.728
1.495378,28.0894,6.1697,-7.0609,29.613
1.501787,22.3130,4.6383,-5.5306,23.451
1.505420,17.7837,2.5458,-5.3337,18.740
1.510180,14.2114,0.2242,-4.5082,14.911
1.515461,11.0281,-1.9764,-3.2693,11.671
1.520634,7.8749,-3.8561,-2.2482,9.052
1.525048,4.7472,-5.1839,-1.5087,7.189
1.530307,1.7755,-6.2649,-1.3221,6.644
1.534977,-1.1206,-7.5484,-2.0828,7.910
1.540583,-3.7285,-8.9769,-3.2732,10.257
1.545289,-6.2277,-10.0829,-4.4103,12.645
1.550147,-9.1918,-10.8251,-5.4360,15.206
1.555193,-13.0182,-11.0395,-6.4410,18.244
1.560307,-18.0599,-10.7016,-7.4543,22.277
1.565701,-22.7600,-10.2715,-8.2023,26.283
1.570302,-26.3754,-10.0700,-8.0361,29.354
1.576962,-29.8031,-10.0354,-6.6163,32.136
1.580461,-33.0899,-9.9193,-4.1022,34.787
1.585391,-34.9022,-10.5869,-1.2040,36.492
1.590589,-35.0564,-12.2111,1.5891,37.156
1.594926,-34.2122,-14.1734,4.1018,37.258
1.601744,-32.5929,-16.0688,5.7422,36.790
1.604798,-30.3263,-18.0543,5.9889,35.798
1.609941,-27.6572,-20.1941,5.2690,34.648
1.615694,-24.8113,-22.3597,3.4775,33.581
1.619693,-22.2005,-23.8256,0.9242,32.579
1.624666,-19.8282,-24.2278,-2.0721,31.376
1.629964,-17.2416,-23.8077,-5.5944,29.923
1.634631,-14.2258,-22.3987,-9.4272,28.159
1.640944,-9.9079,-19.9151,-13.3478,25.941
1.644602,-3.8439,-16.9301,-16.8832,24.217
1.649493,3.8754,-13.5994,-20.0297,24.518
1.654798,12.2358,-9.6886,-21.9186,26.907
1.659686,20.1154,-5.3083,-22.3845,30.559
1.665750,26.9977,-0.9683,-21.3230,34.416
1.669616,32.3193,3.0174,-19.0882,37.656
1.674742,35.8700,6.2534,-16.3424,39.910
1.679654,37.7376,8.4005,-13.7106,41.020
1.684505,37.8869,9.7012,-11.2082,40.684
1.689726,37.6473,9.7771,-9.0400,39.933
1.694543,36.1059,9.5389,-7.2945,38.050
1.699542,32.7345,9.3341,-5.6480,34.505
1.704495,28.1258,9.3572,-4.2441,29.944
1.709451,23.6533,9.0228,-3.1076,25.506
1.714545,19.8041,7.9891,-2.2316,21.471
1.719558,16.3425,6.7261,-1.5720,17.742
1.724525,13.1342,5.6014,-0.8940,14.307
1.729570,10.3030,4.5509,-0.1349,11.264
1.734636,7.7971,3.5040,0.4645,8.561
1.739443,5.6930,2.3616,0.6922,6.202
1.744312,3.8381,1.1816,0.6699,4.071
1.749321,2.2957,0.0931,0.4561,2.342
1.754377,0.8326,-0.7655,0.2855,1.166
1.759546,-0.4451,-1.5814,0.0716,1.644
1.764099,-1.4151,-2.3172,-0.1775,2.721
1.771134,-2.2381,-3.0119,-0.4733,3.782
1.774142,-2.9451,-3.5944,-0.8997,4.733
1.779125,-3.5337,-4.0990,-1.3928,5.588
1.784037,-4.0724,-4.5267,-1.9946,6.407
1.788962,-4.3814,-4.9118,-2.6276,7.087
1.794275,-4.5241,-5.3029,-3.0750,7.619
1.799211,-4.5743,-5.7250,-3.3583,8.061
1.803892,-4.6334,-6.1645,-3.3976,8.427
1.808879,-4.7163,-6.3215,-3.1885,8.507
1.814199,-4.7759,-6.2931,-2.8453,8.397
1.818881,-4.8082,-6.2627,-2.4347,8.262
1.824095,-4.8558,-6.2503,-2.1091,8.191
1.829097,-5.0864,-6.1040,-1.8868,8.166
1.834213,-5.3419,-5.8631,-1.6524,8.102
1.838678,-5.3977,-5.6147,-1.4732,7.927
1.844356,-5.4022,-5.4313,-1.3395,7.777
1.848910,-5.3217,-5.2273,-1.2515,7.564
1.853778,-5.1264,-5.0124,-1.0804,7.251
1.858969,-4.8249,-4.8728,-0.8692,6.912
1.864396,-4.4687,-4.7367,-0.7039,6.550
1.868885,-4.0515,-4.5559,-0.5698,6.123
1.873634,-3.6917,-4.3879,-0.4333,5.751
1.878824,-3.4409,-4.1033,-0.3664,5.368
1.883474,-3.2550,-3.7691,-0.3694,4.994
1.888765,-3.0087,-3.4472,-0.4380,4.596
1.894231,-2.7971,-3.1997,-0.6157,4.294
1.898781,-2.5812,-2.9782,-0.7884,4.019
1.903751,-2.2886,-2.7729,-0.9856,3.728
1.908675,-2.0575,-2.5691,-1.0882,3.467
1.913711,-1.9113,-2.3523,-1.1300,3.235
1.918601,-1.8017,-2.1322,-1.1446,3.017
1.924263,-1.7096,-1.9516,-1.0892,2.814
1.928438,-1.6587,-1.7483,-1.0168,2.616
1.933848,-1.6683,-1.5463,-0.9943,2.482
1.938242,-1.6280,-1.4076,-0.9308,2.345
1.943511,-1.4753,-1.2747,-0.7977,2.107
1.948891,-1.1429,-1.1473,-0.7139,1.770
1.953340,-0.8072,-1.0298,-0.5835,1.433
1.958476,-0.5439,-0.9460,-0.4443,1.178
1.966805,-0.3475,-0.8764,-0.3103,0.993
1.968527,-0.2269,-0.8591,-0.1284,0.898
1.973448,-0.1580,-0.8559,0.0922,0.875
1.978854,-0.1740,-0.8332,0.2946,0.901
1.983201,-0.1839,-0.7862,0.4360,0.918
1.988304,-0.2258,-0.7774,0.3830,0.896
1.993371,-0.4630,-0.8210,0.2030,0.964
1.999314,-0.7762,-0.9412,-0.1236,1.226
2.003063,-1.1663,-1.0902,-0.4063,1.647
2.008004,-1.5529,-1.2636,-0.7269,2.130
2.013262,-1.8842,-1.5044,-1.0141,2.616
2.018586,-2.2473,-1.7029,-1.2400,3.080
2.023099,-2.7099,-1.9692,-1.5437,3.688
2.028697,-3.3884,-2.3327,-1.7626,4.475
2.033840,-4.3470,-2.7793,-1.9356,5.511
2.038238,-5.6500,-3.2763,-2.0773,6.854
2.043540,-7.0799,-3.8388,-1.9823,8.294
2.050031,-8.6739,-4.5584,-1.7032,9.946
2.053073,-10.2971,-5.3498,-1.4490,11.694
2.057864,-11.9109,-6.2330,-1.0111,13.481
2.062849,-13.9473,-7.3096,-0.3751,15.751
2.067969,-16.7045,-8.5371,0.4791,18.766
2.073056,-19.9418,-9.8294,1.3229,22.272
2.077897,-22.7706,-11.3473,1.7322,25.500
2.084383,-24.2472,-13.2104,1.4870,27.652
2.087811,-25.3660,-14.7327,1.0851,29.354
2.092939,-24.8531,-16.7240,0.1719,29.957
2.098015,-22.5683,-19.4455,-1.3548,29.821
2.102809,-19.6366,-21.6847,-3.4645,29.459
2.107969,-16.1145,-22.7301,-6.3650,28.581
2.112795,-11.6249,-22.5206,-10.4424,27.411
2.117936,-5.8561,-20.9390,-15.8987,26.935
2.125239,1.0139,-18.0048,-21.3709,27.963
2.127643,9.3547,-14.2319,-25.0166,30.264
2.133091,18.8257,-9.7917,-25.8551,33.448
2.137552,27.9021,-5.0325,-24.0728,37.193
2.142601,36.1204,-1.1182,-20.7611,41.677
2.147792,41.7844,2.6672,-17.1050,45.229
2.152553,44.5284,6.1640,-13.2105,46.854
2.158817,45.4411,8.9681,-9.4009,47.262
2.162534,44.9724,10.8233,-6.1698,46.666
2.167486,43.8972,11.0257,-3.8391,45.423
2.174735,41.3939,10.0123,-2.7250,42.675
2.177594,37.8883,9.0160,-1.8846,38.992
2.182658,33.1420,8.7587,-0.9652,34.293
2.187531,27.5036,8.4499,-0.3520,28.775
2.192443,22.2837,7.3324,-0.1571,23.460
2.200814,18.0509,5.7811,-0.4370,18.959
2.202450,14.5749,4.0784,0.1591,15.136
2.209448,11.1276,2.7112,1.8835,11.607
2.212415,8.2228,0.8815,0.7832,8.307
2.217346,5.7129,-1.0982,0.4793,5.837
2.223043,2.7539,-1.9061,1.2813,3.586
2.227486,-0.4132,-2.2122,1.2882,2.593
2.232693,-3.0058,-2.9063,0.3300,4.194
2.237149,-4.9056,-3.8156,-0.8990,6.279
2.242664,-6.2791,-4.5867,-2.1316,8.063
2.247877,-7.2878,-5.0724,-3.1238,9.413
2.252285,-7.8952,-5.4036,-3.7781,10.286
2.257071,-8.2655,-5.6585,-4.0780,10.815
2.262159,-8.4466,-5.7571,-4.3077,11.093
2.267363,-8.2762,-5.8350,-4.4735,11.070
2.272834,-7.8827,-5.8167,-4.5961,10.821
2.277492,-7.4616,-5.8086,-4.7343,10.575
2.282844,-7.0599,-5.7061,-4.9615,10.345
2.287076,-6.6962,-5.6249,-5.2217,10.185
2.292729,-6.4371,-5.4984,-5.5068,10.099
2.297406,-6.2292,-5.3177,-5.8712,10.077
2.302675,-5.9380,-5.1263,-6.1732,9.982
2.309504,-5.6494,-4.9052,-6.2661,9.759
2.311976,-5.3680,-4.6837,-6.2177,9.456
2.318066,-5.0643,-4.5098,-5.9758,9.039
2.322478,-4.6946,-4.3452,-5.6743,8.551
2.327007,-4.3157,-4.2093,-5.2649,8.004
2.331828,-3.9937,-4.0734,-4.8572,7.492
2.336742,-3.6510,-3.9328,-4.4217,6.953
2.341755,-3.3014,-3.7636,-4.0487,6.439
2.346713,-3.0448,-3.5179,-3.6561,5.917
2.352096,-2.8518,-3.2007,-3.2386,5.373
2.356740,-2.5735,-2.9461,-2.8723,4.853
2.362445,-2.3146,-2.6676,-2.5188,4.338
2.367197,-2.1418,-2.3655,-2.1005,3.820
2.371751,-1.9926,-2.0398,-1.7370,3.339
2.377299,-1.8385,-1.6904,-1.4566,2.891
2.381738,-1.7030,-1.4466,-1.2159,2.544
2.386668,-1.4856,-1.2078,-0.9571,2.141
2.391693,-1.2625,-0.9594,-0.7282,1.745
2.396633,-0.9996,-0.7541,-0.5004,1.348
2.402349,-0.7342,-0.5294,-0.3550,0.972
2.406821,-0.4901,-0.2901,-0.2341,0.616
2.411602,-0.2282,-0.1557,-0.1476,0.313
2.416482,0.0520,-0.0591,-0.0947,0.123
2.423795,0.3468,-0.0334,-0.1046,0.364
2.426599,0.5753,-0.0737,-0.1197,0.592
2.433062,0.6854,-0.1224,-0.0875,0.702
2.436625,0.7300,-0.1316,-0.0607,0.744
2.441345,0.7666,-0.0870,-0.0012,0.771
2.446307,0.6752,0.0255,0.0530,0.678
2.451634,0.4606,0.1390,0.1257,0.497
2.456333,0.5633,0.1004,0.2120,0.610
2.461362,0.7344,0.0822,0.2450,0.779
2.466267,0.8213,0.0269,0.3401,0.889
2.471286,1.0162,0.0159,0.4879,1.127
2.476464,1.2230,0.1013,0.8378,1.486
2.482719,1.3606,0.1729,1.1937,1.818
2.486321,1.4682,0.2783,1.3933,2.043
2.491291,1.5031,0.3132,0.8478,1.754
2.496611,1.5929,0.1593,-0.4008,1.650
2.501677,1.6783,0.1070,1.0316,1.973
2.506802,1.5629,0.0589,1.9714,2.516
2.511139,1.2884,0.1489,1.9997,2.383
2.517083,1.0832,0.2813,1.9074,2.211
2.521040,0.8851,0.3939,1.7710,2.019
2.526273,0.7173,0.2331,1.5713,1.743
2.531096,0.6134,-0.1146,1.3226,1.462
2.536208,0.6021,-0.3522,0.9958,1.216
2.541968,0.4593,-0.4938,0.6768,0.955
2.546248,0.0847,-0.5015,0.5041,0.716
2.551028,-0.6314,-0.3322,0.2814,0.767
2.556679,-1.4451,-0.1298,0.0801,1.453
2.560980,-1.7205,-0.2037,-0.7902,1.904
2.566048,-2.0791,-0.1651,-1.8703,2.801
2.570979,-2.4177,0.1367,-1.1651,2.687
2.576319,-2.1322,0.2366,-0.5303,2.210
2.580847,-1.5787,0.1067,-0.3359,1.618
2.585872,-1.0318,-0.0891,-0.3570,1.095
2.591183,-0.5305,-0.2976,-0.4774,0.773
2.595971,-0.2254,-0.4236,-0.6237,0.787
2.601903,-0.0342,-0.4912,-0.6708,0.832
2.606206,0.0857,-0.4339,-0.4460,0.628
2.610776,0.1388,-0.4100,-0.1457,0.457
2.615586,0.0582,-0.3768,0.0586,0.386
2.621081,-0.0846,-0.2249,0.2588,0.353
2.625816,-0.1894,-0.1319,0.4173,0.477
2.630803,-0.2374,-0.1026,0.5485,0.606
2.635991,-0.3380,-0.2563,0.5423,0.689
2.640669,-0.4380,-0.4493,0.4518,0.773
2.646101,-0.5130,-0.5378,0.3966,0.842
2.650795,-0.7302,-0.5792,0.2569,0.967
2.656107,-0.9544,-0.4870,-0.0010,1.072
2.661312,-1.1321,-0.3040,-0.3775,1.231
2.665488,-1.1615,-0.1344,-0.8879,1.468
2.670723,-1.1209,-0.1502,-1.0546,1.546
2.675615,-0.8833,-0.3984,-1.1372,1.494
2.681778,-0.5870,-0.7009,-1.4141,1.684
